"COMMENT","8860-50 MEM DATA"
"DATE","05-20-2021"
"TIME","19:06:13.440"
"NUM_SIGS",4
"INTERVAL",5.00000E-007
"HORZ_UNITS","s"
"VERT_UNITS","s","V","V","V"
"SIGNAL","TIME","A1_1","A2_1","A2_2"
"DATA"
 -2.500000000E-004,+7.5000001E-004,-3.2500000E-004,+3.4874999E-003
 -2.495000000E-004,+7.5000001E-004,-3.4999999E-004,+3.4874999E-003
 -2.490000000E-004,+7.5000001E-004,-3.2500000E-004,+3.4874999E-003
 -2.485000000E-004,+7.5000001E-004,-3.2500000E-004,+3.4874999E-003
 -2.480000000E-004,+7.5000001E-004,-3.3750001E-004,+3.4874999E-003
 -2.475000000E-004,+7.8125001E-004,-3.2500000E-004,+3.4937500E-003
 -2.470000000E-004,+7.5000001E-004,-3.3750001E-004,+3.5000001E-003
 -2.465000000E-004,+7.1875000E-004,-3.2500000E-004,+3.5000001E-003
 -2.460000000E-004,+7.5000001E-004,-3.2500000E-004,+3.5000001E-003
 -2.455000000E-004,+7.5000001E-004,-3.2500000E-004,+3.5062500E-003
 -2.450000000E-004,+7.5000001E-004,-3.2500000E-004,+3.5062500E-003
 -2.445000000E-004,+7.5000001E-004,-3.2500000E-004,+3.5125001E-003
 -2.440000000E-004,+7.8125001E-004,-3.2500000E-004,+3.5062500E-003
 -2.435000000E-004,+7.8125001E-004,-3.1249999E-004,+3.5062500E-003
 -2.430000000E-004,+7.8125001E-004,-3.2500000E-004,+3.5187500E-003
 -2.425000000E-004,+7.5000001E-004,-3.2500000E-004,+3.5187500E-003
 -2.420000000E-004,+7.5000001E-004,-3.1249999E-004,+3.5187500E-003
 -2.415000000E-004,+7.5000001E-004,-3.1249999E-004,+3.5125001E-003
 -2.410000000E-004,+7.5000001E-004,-3.1249999E-004,+3.5187500E-003
 -2.405000000E-004,+7.5000001E-004,-3.2500000E-004,+3.5187500E-003
 -2.400000000E-004,+7.1875000E-004,-3.2500000E-004,+3.5250001E-003
 -2.395000000E-004,+7.1875000E-004,-3.2500000E-004,+3.5312499E-003
 -2.390000000E-004,+7.5000001E-004,-3.1249999E-004,+3.5250001E-003
 -2.385000000E-004,+7.5000001E-004,-3.2500000E-004,+3.5312499E-003
 -2.380000000E-004,+7.5000001E-004,-3.2500000E-004,+3.5312499E-003
 -2.375000000E-004,+7.8125001E-004,-3.1249999E-004,+3.5312499E-003
 -2.370000000E-004,+7.5000001E-004,-3.1249999E-004,+3.5375000E-003
 -2.365000000E-004,+7.5000001E-004,-3.2500000E-004,+3.5312499E-003
 -2.360000000E-004,+7.5000001E-004,-3.2500000E-004,+3.5375000E-003
 -2.355000000E-004,+7.1875000E-004,-3.1249999E-004,+3.5437499E-003
 -2.350000000E-004,+7.1875000E-004,-3.1249999E-004,+3.5500000E-003
 -2.345000000E-004,+7.5000001E-004,-3.3750001E-004,+3.5437499E-003
 -2.340000000E-004,+7.5000001E-004,-3.2500000E-004,+3.5437499E-003
 -2.335000000E-004,+7.1875000E-004,-3.2500000E-004,+3.5500000E-003
 -2.330000000E-004,+7.5000001E-004,-3.2500000E-004,+3.5562499E-003
 -2.325000000E-004,+7.1875000E-004,-3.2500000E-004,+3.5562499E-003
 -2.320000000E-004,+7.5000001E-004,-3.2500000E-004,+3.5562499E-003
 -2.315000000E-004,+7.5000001E-004,-3.2500000E-004,+3.5562499E-003
 -2.310000000E-004,+7.1875000E-004,-3.2500000E-004,+3.5625000E-003
 -2.305000000E-004,+7.5000001E-004,-3.1249999E-004,+3.5687501E-003
 -2.300000000E-004,+7.1875000E-004,-3.2500000E-004,+3.5687501E-003
 -2.295000000E-004,+7.5000001E-004,-3.2500000E-004,+3.5687501E-003
 -2.290000000E-004,+7.1875000E-004,-3.2500000E-004,+3.5687501E-003
 -2.285000000E-004,+7.8125001E-004,-3.2500000E-004,+3.5812501E-003
 -2.280000000E-004,+7.5000001E-004,-3.2500000E-004,+3.5750000E-003
 -2.275000000E-004,+7.8125001E-004,-3.1249999E-004,+3.5750000E-003
 -2.270000000E-004,+7.5000001E-004,-3.1249999E-004,+3.5875000E-003
 -2.265000000E-004,+7.5000001E-004,-3.2500000E-004,+3.5812501E-003
 -2.260000000E-004,+7.5000001E-004,-3.1249999E-004,+3.5875000E-003
 -2.255000000E-004,+7.8125001E-004,-3.1249999E-004,+3.5812501E-003
 -2.250000000E-004,+7.8125001E-004,-3.1249999E-004,+3.5937501E-003
 -2.245000000E-004,+7.1875000E-004,-3.1249999E-004,+3.5937501E-003
 -2.240000000E-004,+7.5000001E-004,-3.2500000E-004,+3.5937501E-003
 -2.235000000E-004,+7.5000001E-004,-3.1249999E-004,+3.5875000E-003
 -2.230000000E-004,+7.5000001E-004,-3.2500000E-004,+3.5937501E-003
 -2.225000000E-004,+7.5000001E-004,-3.0000001E-004,+3.5999999E-003
 -2.220000000E-004,+7.5000001E-004,-3.2500000E-004,+3.5999999E-003
 -2.215000000E-004,+7.5000001E-004,-3.2500000E-004,+3.5999999E-003
 -2.210000000E-004,+7.8125001E-004,-3.0000001E-004,+3.6062500E-003
 -2.205000000E-004,+7.5000001E-004,-3.2500000E-004,+3.6124999E-003
 -2.200000000E-004,+7.1875000E-004,-3.2500000E-004,+3.6062500E-003
