"COMMENT","8860-50 MEM DATA"
"DATE","05-20-2021"
"TIME","20:11:53.470"
"NUM_SIGS",4
"INTERVAL",5.00000E-007
"HORZ_UNITS","s"
"VERT_UNITS","s","V","V","V"
"SIGNAL","TIME","A1_1","A2_1","A2_2"
"DATA"
 -2.500000000E-004,+9.0624997E-004,+2.8750001E-004,+8.9375000E-004
 -2.495000000E-004,+8.7500003E-004,+2.8750001E-004,+8.9999998E-004
 -2.490000000E-004,+9.0624997E-004,+3.0000001E-004,+8.9999998E-004
 -2.485000000E-004,+8.7500003E-004,+3.1249999E-004,+8.9999998E-004
 -2.480000000E-004,+9.0624997E-004,+3.0000001E-004,+8.9999998E-004
 -2.475000000E-004,+8.7500003E-004,+3.1249999E-004,+8.9375000E-004
 -2.470000000E-004,+9.0624997E-004,+3.0000001E-004,+8.9375000E-004
 -2.465000000E-004,+9.0624997E-004,+3.1249999E-004,+8.9375000E-004
 -2.460000000E-004,+8.7500003E-004,+3.0000001E-004,+8.9375000E-004
 -2.455000000E-004,+9.0624997E-004,+2.8750001E-004,+8.9999998E-004
 -2.450000000E-004,+8.7500003E-004,+3.0000001E-004,+8.9999998E-004
 -2.445000000E-004,+9.0624997E-004,+3.0000001E-004,+8.9999998E-004
 -2.440000000E-004,+9.0624997E-004,+3.0000001E-004,+8.9999998E-004
 -2.435000000E-004,+9.0624997E-004,+2.8750001E-004,+8.9999998E-004
 -2.430000000E-004,+9.3749998E-004,+3.0000001E-004,+8.9999998E-004
 -2.425000000E-004,+9.0624997E-004,+3.0000001E-004,+8.9999998E-004
 -2.420000000E-004,+8.7500003E-004,+2.8750001E-004,+8.9375000E-004
 -2.415000000E-004,+8.7500003E-004,+3.0000001E-004,+8.9375000E-004
 -2.410000000E-004,+8.4375002E-004,+2.8750001E-004,+8.9999998E-004
 -2.405000000E-004,+9.0624997E-004,+3.0000001E-004,+8.9999998E-004
 -2.400000000E-004,+8.7500003E-004,+3.0000001E-004,+8.9999998E-004
 -2.395000000E-004,+8.7500003E-004,+3.1249999E-004,+8.9999998E-004
 -2.390000000E-004,+9.0624997E-004,+3.0000001E-004,+9.0624997E-004
